"gene-id"	"liver12-rep1"	"liver12-rep2"	"liver11-rep1"	"liver11-rep2"	"forebrain11-rep1"	"forebrain11-rep2"	"forebrain12-rep1"	"forebrain12-rep2"
"ENSMUSG00000026134"	4409	4097	2664	2521	1542	2223	2707	2790
"ENSMUSG00000101682"	6	9	8	7	1	0	5	1
"ENSMUSG00000102714"	47	44	42	13	13	19	33	37
"ENSMUSG00000102093"	35	18	20	13	3	10	7	9
"ENSMUSG00000103746"	20	21	20	21	43	57	64	44
"ENSMUSG00000102198"	0	6	0	0	0	11	1	0
"ENSMUSG00000004768"	948	965	707	668	1321	1874	2913	2820
"ENSMUSG00000042215"	5749	4763	3422	3398	695	979	1099	1217
"ENSMUSG00000103072"	1	3	2	1	0	0	0	2
"ENSMUSG00000042197"	3134	3138	2746	2767	3876	6598	10683	11041
"ENSMUSG00000081402"	25	16	16	7	8	18	12	17
"ENSMUSG00000042182"	156	173	119	94	57	107	244	256
"ENSMUSG00000104416"	0	0	0	3	0	4	0	2
"ENSMUSG00000026131"	1726	1818	1411	1247	2225	3580	5680	6177
"ENSMUSG00000103596"	75	43	65	52	19	30	46	75
"ENSMUSG00000099382"	0	0	0	0	1	0	0	0
"ENSMUSG00000084506"	0	0	0	0	0	0	0	0
"ENSMUSG00000103364"	22	23	19	17	33	52	75	98
"ENSMUSG00000105982"	0	0	0	0	0	1	1	5
"ENSMUSG00000096992"	13	2	11	13	21	35	43	35
"ENSMUSG00000103001"	5	1	2	3	1	9	16	13
"ENSMUSG00000104397"	0	0	0	0	0	0	0	0
"ENSMUSG00000102839"	0	0	0	0	0	0	0	0
"ENSMUSG00000101206"	0	0	0	0	0	0	0	1
"ENSMUSG00000101462"	13	13	16	4	41	60	90	108
"ENSMUSG00000102336"	49	31	50	33	117	140	184	209
"ENSMUSG00000092852"	0	0	0	0	0	0	0	0
"ENSMUSG00000042111"	2704	2515	2151	2035	1663	2297	3015	3062
"ENSMUSG00000101711"	5	4	10	5	1	2	2	9
"ENSMUSG00000026127"	6261	5242	4216	4179	2254	3045	4824	4436
"ENSMUSG00000026126"	242	244	174	154	23	28	29	38
"ENSMUSG00000100280"	19	19	12	5	8	5	5	10
"ENSMUSG00000101223"	4	1	1	1	0	1	0	1
"ENSMUSG00000026125"	0	0	0	0	0	0	0	0
"ENSMUSG00000101116"	0	0	0	0	0	0	0	0
"ENSMUSG00000026124"	0	0	1	0	0	1	0	0
"ENSMUSG00000101803"	0	0	1	4	0	0	0	0
"ENSMUSG00000037529"	0	0	0	0	0	0	0	0
"ENSMUSG00000045815"	0	0	0	0	0	0	1	3
"ENSMUSG00000045174"	1	0	1	1	189	299	1189	981
"ENSMUSG00000100524"	0	0	0	0	0	0	0	0
"ENSMUSG00000102499"	0	0	0	0	0	0	0	0
"ENSMUSG00000103521"	0	0	0	0	0	0	6	2
"ENSMUSG00000104098"	0	0	0	0	0	0	0	0
"ENSMUSG00000037509"	63	78	115	95	123	238	763	788
"ENSMUSG00000102537"	0	0	0	0	0	0	0	0
"ENSMUSG00000102612"	0	0	1	0	0	0	2	2
"ENSMUSG00000104002"	7	10	10	20	17	55	58	57
"ENSMUSG00000037503"	6606	6742	5241	5094	9593	13045	22685	23216
"ENSMUSG00000104358"	28	29	19	20	26	53	42	91
"ENSMUSG00000026123"	1517	1299	995	902	1761	2582	3968	3996
"ENSMUSG00000103716"	0	0	0	0	0	0	0	0
"ENSMUSG00000103548"	0	1	6	2	0	0	0	2
"ENSMUSG00000103760"	2	0	5	3	1	0	1	0
"ENSMUSG00000103997"	0	0	0	1	0	0	0	0
"ENSMUSG00000077231"	0	0	0	0	0	0	0	0
"ENSMUSG00000104417"	0	0	0	0	0	0	0	0
"ENSMUSG00000064601"	0	0	0	0	0	0	0	0
"ENSMUSG00000101714"	0	0	0	0	0	0	0	0
"ENSMUSG00000102531"	0	2	0	0	0	0	1	0
"ENSMUSG00000103096"	0	0	0	0	0	0	0	0
"ENSMUSG00000102279"	0	0	0	0	0	0	0	0
"ENSMUSG00000103708"	9	0	1	3	1	1	0	2
"ENSMUSG00000104201"	0	0	0	0	0	0	0	0
"ENSMUSG00000102434"	4	0	0	0	0	0	0	0
"ENSMUSG00000045216"	3190	3271	1053	740	739	899	425	782
"ENSMUSG00000104523"	0	0	0	0	0	0	0	0
"ENSMUSG00000102202"	25	37	26	30	16	13	29	30
"ENSMUSG00000037470"	6465	6226	5156	4851	4553	6285	8538	8360
"ENSMUSG00000098752"	0	0	0	0	0	1	0	0
"ENSMUSG00000047180"	367	280	237	206	16	7	25	25
"ENSMUSG00000037447"	319	256	127	165	58	112	178	156
"ENSMUSG00000102762"	33	37	57	27	47	71	88	107
"ENSMUSG00000010453"	3295	3347	2278	2272	2420	3522	4783	5107
"ENSMUSG00000098680"	0	0	0	0	0	0	0	0
"ENSMUSG00000037432"	85	88	74	75	118	170	401	398
"ENSMUSG00000001143"	2131	1870	846	827	1159	1670	3976	4290
"ENSMUSG00000037408"	757	728	587	576	874	1230	1396	1262
"ENSMUSG00000104316"	9	21	0	3	6	6	9	10
"ENSMUSG00000106081"	0	0	0	0	0	0	0	0
"ENSMUSG00000001138"	252	253	340	312	371	530	446	520
"ENSMUSG00000102845"	0	0	0	0	0	0	0	0
"ENSMUSG00000067653"	78	29	58	45	45	75	98	77
"ENSMUSG00000109510"	0	0	0	0	0	0	0	0
"ENSMUSG00000079610"	600	507	594	407	432	591	739	823
"ENSMUSG00000026121"	604	579	60	53	131	227	2856	2910
"ENSMUSG00000087589"	17	12	5	5	20	21	61	61
"ENSMUSG00000046337"	0	5	3	3	4	1	6	6
"ENSMUSG00000089906"	0	0	0	0	1	1	0	0
"ENSMUSG00000077939"	0	0	0	0	0	0	0	0
"ENSMUSG00000061518"	10904	9975	5968	5279	2753	3657	4065	4354
"ENSMUSG00000037351"	6435	5771	4754	4757	4283	5880	8156	8084
"ENSMUSG00000102416"	13	6	0	0	0	3	9	9
"ENSMUSG00000104237"	0	0	1	0	0	0	0	3
"ENSMUSG00000026117"	0	2	9	3	8	15	19	29
"ENSMUSG00000097291"	0	0	0	0	0	0	0	0
"ENSMUSG00000026116"	4130	4085	2606	2479	1797	2861	3426	3687
"ENSMUSG00000103016"	0	2	1	2	3	0	0	3
"ENSMUSG00000102930"	387	275	254	177	79	183	123	279
"ENSMUSG00000103159"	244	186	147	83	73	129	136	161
"ENSMUSG00000080054"	1	3	4	5	0	0	2	2
"ENSMUSG00000095944"	0	0	0	0	0	0	0	0
"ENSMUSG00000050122"	4	0	1	2	5	2	41	34
"ENSMUSG00000103603"	0	0	0	0	0	0	0	0
"ENSMUSG00000026114"	0	0	0	0	6	0	7	6
"ENSMUSG00000102231"	0	0	0	0	0	0	0	0
"ENSMUSG00000026113"	894	874	837	671	1174	1755	3799	3100
"ENSMUSG00000086064"	15	10	7	0	4	7	10	33
"ENSMUSG00000102879"	2	4	4	0	1	0	4	9
"ENSMUSG00000026112"	8780	8044	5665	5925	2830	4008	5415	5405
"ENSMUSG00000026111"	4355	3948	2619	2377	1843	2430	3233	3383
"ENSMUSG00000026110"	219	195	204	148	151	263	343	382
"ENSMUSG00000103948"	1	4	1	3	0	2	8	1
"ENSMUSG00000087233"	4	4	3	0	1	1	3	8
"ENSMUSG00000026090"	37	31	49	37	33	54	121	92
"ENSMUSG00000089767"	0	0	1	2	0	0	2	0
"ENSMUSG00000104365"	0	0	0	1	0	0	4	3
"ENSMUSG00000102650"	0	0	0	0	0	0	0	0
"ENSMUSG00000060771"	337	318	218	231	647	955	1869	1813
"ENSMUSG00000097268"	2	6	1	1	2	0	0	0
"ENSMUSG00000037216"	349	264	221	236	99	167	224	287
"ENSMUSG00000026088"	1187	1016	965	860	387	622	740	744
"ENSMUSG00000026087"	5299	4773	3347	2974	1513	2399	3134	3232
"ENSMUSG00000061584"	0	0	0	0	0	0	0	0
"ENSMUSG00000087374"	0	0	0	0	0	0	0	0
"ENSMUSG00000026085"	2	0	0	0	0	0	0	0
"ENSMUSG00000089141"	0	0	0	0	0	0	0	0
"ENSMUSG00000058407"	4942	4586	3122	2888	2517	4008	5408	5792
"ENSMUSG00000026083"	8693	7992	5882	4724	2752	4019	6269	6579
"ENSMUSG00000026082"	2603	2372	1424	1212	1361	1708	2804	3119
"ENSMUSG00000103804"	16	13	6	12	10	21	9	30
"ENSMUSG00000102716"	0	0	0	0	0	0	0	1
"ENSMUSG00000037138"	380	441	628	524	1331	1948	2075	3010
"ENSMUSG00000085391"	3	15	11	8	26	47	55	54
"ENSMUSG00000085280"	1	2	7	7	25	23	28	53
"ENSMUSG00000087131"	3	3	14	9	22	55	35	48
"ENSMUSG00000102984"	2	1	9	4	11	12	34	64
"ENSMUSG00000102541"	0	0	0	0	0	0	0	0
"ENSMUSG00000103531"	2	0	0	1	0	0	1	0
"ENSMUSG00000048814"	48	71	64	29	181	357	1089	1160
"ENSMUSG00000026080"	66	88	168	169	780	998	2082	2167
"ENSMUSG00000103647"	0	0	1	0	2	3	5	4
"ENSMUSG00000102447"	1	3	2	0	1	0	0	0
"ENSMUSG00000067604"	0	0	0	0	0	1	5	1
"ENSMUSG00000026078"	2242	2080	1673	1656	1620	2422	4047	3927
"ENSMUSG00000103046"	43	34	19	29	37	56	140	169
"ENSMUSG00000104188"	0	0	0	0	0	0	0	0
"ENSMUSG00000103182"	0	0	0	0	0	0	0	0
"ENSMUSG00000098833"	0	0	0	0	0	0	0	0
"ENSMUSG00000026077"	17	17	40	19	3	2	14	30
"ENSMUSG00000092553"	0	0	0	0	0	0	0	0
"ENSMUSG00000092563"	2	0	45	36	0	0	0	0
"ENSMUSG00000073702"	42051	39202	8665	7131	10531	15511	6210	6539
"ENSMUSG00000003134"	845	837	715	579	394	518	738	797
"ENSMUSG00000102607"	2	1	0	0	2	0	7	2
"ENSMUSG00000104827"	0	0	0	0	0	0	0	0
"ENSMUSG00000065629"	0	0	0	0	0	0	0	0
"ENSMUSG00000003135"	2067	2003	1227	1114	1033	1238	1458	1741
"ENSMUSG00000085894"	43	24	47	33	21	50	46	65
"ENSMUSG00000077704"	17	13	9	7	9	8	5	8
"ENSMUSG00000048234"	1884	1756	889	948	596	814	1099	1340
"ENSMUSG00000064936"	9	6	9	7	3	5	5	14
"ENSMUSG00000102471"	0	0	2	1	3	0	2	2
"ENSMUSG00000050967"	0	2	5	3	6	12	27	51
"ENSMUSG00000097083"	0	0	0	0	0	0	0	2
"ENSMUSG00000057173"	10	7	16	4	7	11	4	6
"ENSMUSG00000091937"	0	0	0	0	0	0	0	0
"ENSMUSG00000101634"	0	0	0	0	12	7	23	31
"ENSMUSG00000026074"	1140	1195	1127	827	2196	3184	4818	5573
"ENSMUSG00000102985"	0	0	0	0	1	0	0	2
"ENSMUSG00000026073"	17	25	15	9	8	4	10	7
"ENSMUSG00000097899"	8	7	4	5	5	6	27	17
"ENSMUSG00000102975"	0	0	0	8	0	1	0	0
"ENSMUSG00000026072"	3682	3053	2237	2177	51	112	109	113
"ENSMUSG00000103560"	6	0	4	0	0	0	0	0
"ENSMUSG00000070942"	283	331	127	100	40	71	124	135
"ENSMUSG00000103230"	7	2	3	0	0	0	0	3
"ENSMUSG00000026069"	442	431	145	138	0	5	10	2
"ENSMUSG00000026070"	0	3	4	1	0	0	0	0
"ENSMUSG00000026068"	159	135	125	64	43	33	51	55
"ENSMUSG00000104441"	0	0	0	0	0	0	0	0
"ENSMUSG00000026065"	0	0	0	0	0	0	0	1
"ENSMUSG00000102676"	0	0	0	0	0	0	0	0
"ENSMUSG00000026062"	0	0	0	0	4	2	6	11
"ENSMUSG00000103679"	0	0	0	0	0	0	0	0
"ENSMUSG00000103270"	23	40	15	5	1	1	1	3
"ENSMUSG00000041945"	61	72	68	54	45	55	82	71
"ENSMUSG00000079588"	0	4	15	1	0	0	11	8
"ENSMUSG00000094136"	0	0	0	0	0	0	0	0
"ENSMUSG00000104072"	0	0	0	0	0	0	6	0
"ENSMUSG00000100185"	0	0	0	0	0	0	0	0
"ENSMUSG00000100832"	0	0	0	3	85	115	458	497
"ENSMUSG00000100178"	0	0	0	2	1	0	0	0
"ENSMUSG00000101877"	0	0	0	0	0	0	0	0
"ENSMUSG00000053640"	0	0	0	0	0	0	0	1
"ENSMUSG00000101919"	0	0	0	0	0	0	0	0
"ENSMUSG00000101299"	0	0	1	5	15	17	85	73
"ENSMUSG00000100180"	0	0	0	0	0	0	0	0
"ENSMUSG00000103106"	2	0	0	0	1	0	0	1
"ENSMUSG00000060424"	0	4	17	4	2802	4430	8158	6680
"ENSMUSG00000104199"	0	0	0	0	6	12	30	28
"ENSMUSG00000093436"	0	0	0	2	35	55	111	131
"ENSMUSG00000045515"	4	8	36	25	2895	4251	9650	8461
"ENSMUSG00000097063"	0	0	2	0	470	686	1331	832
"ENSMUSG00000099784"	0	0	0	0	0	0	6	9
"ENSMUSG00000060679"	2208	1897	1658	1714	1011	1517	1715	1938
"ENSMUSG00000077448"	0	0	0	0	0	0	0	1
"ENSMUSG00000041907"	50	66	97	135	434	626	1370	1306
"ENSMUSG00000089088"	0	0	0	0	0	0	1	1
"ENSMUSG00000070939"	1317	1335	1242	1157	1142	1626	2325	2115
"ENSMUSG00000100269"	0	0	0	0	0	0	0	0
"ENSMUSG00000041878"	22	23	17	17	12	23	37	61
"ENSMUSG00000010290"	2096	1760	1548	1584	1665	2615	4396	4079
"ENSMUSG00000008136"	358	374	283	182	86	114	183	189
"ENSMUSG00000094497"	13	0	4	3	1	12	2	1
"ENSMUSG00000099576"	0	0	0	0	0	0	0	0
"ENSMUSG00000099694"	0	0	0	0	0	0	0	0
"ENSMUSG00000101923"	0	0	0	0	0	0	0	0
"ENSMUSG00000066877"	2277	2123	1342	1278	1301	1867	2720	2905
"ENSMUSG00000103422"	2	6	8	7	1	3	12	9
"ENSMUSG00000103945"	112	102	103	70	75	122	120	190
"ENSMUSG00000026051"	9	7	5	4	11	13	26	63
"ENSMUSG00000100764"	4	2	1	2	5	2	2	3
"ENSMUSG00000100635"	7	9	0	0	4	3	4	7
"ENSMUSG00000100480"	4	0	3	2	3	1	5	0
"ENSMUSG00000057363"	898	971	646	610	472	751	868	975
"ENSMUSG00000090243"	9	11	37	9	7	17	19	16
"ENSMUSG00000100701"	20	16	6	11	2	9	13	11
"ENSMUSG00000101395"	0	0	0	0	0	0	0	1
"ENSMUSG00000088848"	0	0	0	0	0	0	0	0
"ENSMUSG00000095757"	0	0	0	0	0	0	0	0
"ENSMUSG00000041763"	8303	7371	5286	5661	3928	5666	6891	7571
"ENSMUSG00000047343"	9	12	4	21	20	37	51	90
"ENSMUSG00000090106"	0	0	0	0	0	0	2	0
"ENSMUSG00000091844"	66	49	26	12	26	34	24	53
"ENSMUSG00000026049"	2558	2253	1801	1753	1073	1628	2010	2163
"ENSMUSG00000101104"	0	0	0	0	0	0	0	0
"ENSMUSG00000026047"	2150	1825	1704	1694	1349	2014	2311	2387
"ENSMUSG00000041684"	810	852	764	686	1039	1497	2061	2232
"ENSMUSG00000026048"	1414	1412	1025	1032	1562	2366	3522	3812
"ENSMUSG00000046828"	0	0	0	0	0	2	0	0
"ENSMUSG00000089703"	0	0	0	0	0	0	0	0
"ENSMUSG00000100966"	0	0	2	2	0	0	0	0
"ENSMUSG00000100769"	0	0	0	0	0	0	0	0
"ENSMUSG00000101567"	25	23	13	13	7	16	15	29
"ENSMUSG00000056870"	245	249	302	329	1057	1676	1686	1727
"ENSMUSG00000102319"	6	6	10	13	10	33	31	59
"ENSMUSG00000089877"	0	0	2	1	5	7	3	10
"ENSMUSG00000101701"	2	3	1	1	6	9	8	14
"ENSMUSG00000103071"	0	0	0	0	2	4	1	2
"ENSMUSG00000100434"	0	0	0	1	0	0	0	0
"ENSMUSG00000100013"	0	0	0	0	0	0	0	0
"ENSMUSG00000101251"	0	0	0	0	0	0	0	0
"ENSMUSG00000101937"	0	0	0	1	0	0	0	0
"ENSMUSG00000026043"	36831	34250	26252	23313	19328	29990	43779	51296
"ENSMUSG00000105211"	0	0	0	0	0	0	0	0
"ENSMUSG00000026042"	4283	4094	3491	3036	2339	3804	6528	7282
"ENSMUSG00000104476"	86	71	151	104	91	117	107	215
"ENSMUSG00000100218"	2	0	1	2	0	0	0	0
"ENSMUSG00000100361"	4	0	0	3	1	2	0	0
"ENSMUSG00000100894"	0	0	0	0	0	0	0	0
"ENSMUSG00000095121"	0	0	0	0	0	0	0	0
"ENSMUSG00000065255"	0	0	0	0	0	0	0	0
"ENSMUSG00000100843"	0	0	0	0	13	6	7	3
"ENSMUSG00000087764"	0	0	0	0	0	0	0	0
"ENSMUSG00000025995"	5682	4770	4371	4382	2287	3147	3456	3803
"ENSMUSG00000099850"	0	0	0	0	0	1	0	0
"ENSMUSG00000084817"	91	73	27	15	11	12	5	22
"ENSMUSG00000098549"	1	0	0	0	0	1	1	0
"ENSMUSG00000099381"	12	15	4	4	0	0	3	0
"ENSMUSG00000025993"	11244	10077	5210	5539	572	737	1347	1452
"ENSMUSG00000099946"	0	0	0	1	0	0	0	0
"ENSMUSG00000070896"	0	0	1	1	0	0	0	0
"ENSMUSG00000090682"	0	0	0	0	0	0	0	0
"ENSMUSG00000044457"	0	0	0	0	0	0	0	0
"ENSMUSG00000099432"	0	0	1	0	1	0	1	0
"ENSMUSG00000041144"	55	46	79	75	137	180	212	335
"ENSMUSG00000096047"	0	0	0	0	0	0	0	0
"ENSMUSG00000101262"	37	49	41	40	4	6	15	11
"ENSMUSG00000101337"	6	12	14	13	25	28	32	41
"ENSMUSG00000025986"	2027	2145	2414	2714	5134	7499	9405	9586
"ENSMUSG00000100213"	41	50	34	20	35	61	70	89
"ENSMUSG00000103129"	0	1	2	4	3	1	7	6
"ENSMUSG00000100160"	0	0	0	1	0	0	0	0
"ENSMUSG00000101921"	0	0	0	0	0	0	0	0
"ENSMUSG00000101447"	0	0	0	0	0	1	0	0
"ENSMUSG00000081185"	1	0	4	2	0	0	2	0
"ENSMUSG00000103246"	0	0	0	0	0	0	0	0
"ENSMUSG00000098876"	0	0	0	0	0	0	0	0
"ENSMUSG00000100530"	0	0	0	0	0	0	0	0
"ENSMUSG00000104067"	1	1	0	2	1	0	0	1
"ENSMUSG00000100033"	25	18	29	20	4	18	16	9
"ENSMUSG00000094968"	0	0	0	0	0	0	0	0
"ENSMUSG00000088017"	0	0	0	0	0	0	0	0
"ENSMUSG00000101996"	0	0	0	0	0	0	0	0
"ENSMUSG00000096973"	7	13	2	3	6	4	8	2
"ENSMUSG00000064943"	0	0	0	0	0	0	0	0
"ENSMUSG00000100866"	0	0	0	0	0	0	0	0
"ENSMUSG00000101721"	0	0	0	1	0	0	0	0
"ENSMUSG00000099376"	0	0	0	0	0	0	0	0
"ENSMUSG00000097883"	0	1	1	3	2	1	0	2
"ENSMUSG00000092790"	0	0	0	0	0	0	0	0
"ENSMUSG00000099698"	0	0	0	0	0	0	0	0
"ENSMUSG00000099454"	0	0	0	0	0	0	0	0
"ENSMUSG00000051616"	0	0	0	0	0	0	0	0
"ENSMUSG00000099627"	1	1	0	1	0	0	0	0
"ENSMUSG00000099577"	0	0	0	0	0	0	0	0
"ENSMUSG00000099882"	0	0	0	0	0	0	0	0
"ENSMUSG00000101760"	0	0	0	0	0	1	0	0
"ENSMUSG00000099608"	0	0	0	0	0	0	0	0
"ENSMUSG00000099864"	0	0	0	0	0	0	0	0
"ENSMUSG00000098249"	0	0	0	0	0	0	0	0
"ENSMUSG00000100451"	0	0	0	0	0	0	0	0
"ENSMUSG00000099941"	0	0	0	0	0	0	0	0
"ENSMUSG00000084531"	0	0	0	0	0	0	0	0
"ENSMUSG00000100816"	0	0	0	0	0	0	0	0
"ENSMUSG00000026109"	80	69	118	139	253	360	1051	1080
"ENSMUSG00000100671"	0	0	0	0	0	0	0	0
"ENSMUSG00000092906"	0	0	0	0	0	0	0	0
"ENSMUSG00000101242"	0	0	2	0	0	0	3	2
"ENSMUSG00000099924"	1	2	0	1	7	10	31	39
"ENSMUSG00000099625"	2	0	0	0	0	2	2	6
"ENSMUSG00000101799"	2	0	0	0	0	0	2	2
"ENSMUSG00000045954"	3975	3405	1969	2006	101	103	163	234
"ENSMUSG00000099741"	1	0	1	4	0	0	0	0
"ENSMUSG00000101702"	0	0	0	0	0	0	0	0
"ENSMUSG00000026107"	696	574	445	528	202	379	508	503
"ENSMUSG00000099413"	4	2	4	2	0	0	0	1
"ENSMUSG00000103424"	0	0	0	0	0	0	0	0
"ENSMUSG00000101741"	0	0	0	1	1	4	15	1
"ENSMUSG00000018417"	2266	2166	2141	2205	5555	8121	13285	12844
"ENSMUSG00000101724"	9	7	0	1	11	6	13	30
"ENSMUSG00000100313"	2	4	3	3	14	6	13	25
"ENSMUSG00000100696"	1	2	3	5	1	0	0	4
"ENSMUSG00000099135"	0	0	0	0	0	0	0	2
"ENSMUSG00000072324"	4	4	1	4	1	0	2	0
"ENSMUSG00000062939"	121	91	66	48	145	241	293	196
"ENSMUSG00000101628"	6	0	1	2	0	1	2	2
"ENSMUSG00000078291"	8	4	4	0	5	3	12	10
"ENSMUSG00000109599"	18	13	5	14	20	15	32	14
"ENSMUSG00000026104"	410	432	262	193	185	239	304	277
"ENSMUSG00000099569"	3	0	7	0	0	1	5	3
"ENSMUSG00000026103"	3102	3205	2116	1963	1356	2207	3340	3870
"ENSMUSG00000099648"	0	0	0	0	0	0	0	0
"ENSMUSG00000065192"	0	0	0	0	0	0	0	0
"ENSMUSG00000002881"	3060	2596	1546	1414	478	639	679	1081
"ENSMUSG00000097833"	8	7	2	2	0	3	3	5
"ENSMUSG00000101501"	2	0	3	0	3	0	2	0
"ENSMUSG00000100120"	0	0	0	0	1	0	5	1
"ENSMUSG00000099878"	1	0	0	0	0	0	2	1
"ENSMUSG00000100007"	8	3	4	9	3	21	8	10
"ENSMUSG00000043015"	423	450	415	329	544	891	1191	1132
"ENSMUSG00000103630"	2	0	2	2	6	0	1	10
"ENSMUSG00000041439"	58	116	110	128	130	212	464	445
"ENSMUSG00000100302"	0	0	0	0	2	3	3	11
"ENSMUSG00000100230"	0	0	0	0	0	0	0	0
"ENSMUSG00000026102"	396	360	227	232	271	416	633	714
"ENSMUSG00000041426"	1549	1565	1044	954	493	739	1025	1183
"ENSMUSG00000089802"	0	0	0	0	0	3	3	0
"ENSMUSG00000043629"	371	344	235	259	28	51	50	77
"ENSMUSG00000026100"	7	22	32	56	3	11	26	15
"ENSMUSG00000089334"	0	0	0	0	0	0	0	0
"ENSMUSG00000060715"	1	4	1	1	1	7	13	5
"ENSMUSG00000026098"	1527	1446	1043	1139	762	1284	1490	1534
"ENSMUSG00000100763"	6	1	4	0	3	4	4	1
"ENSMUSG00000026097"	1909	1704	1399	1357	1588	2234	2581	2965
"ENSMUSG00000100679"	0	0	0	0	0	0	0	0
"ENSMUSG00000026096"	1376	1229	899	875	529	994	1251	1267
"ENSMUSG00000099913"	10	5	8	4	2	19	14	28
"ENSMUSG00000101838"	0	0	0	0	1	6	6	2
"ENSMUSG00000026095"	681	620	491	437	323	462	649	688
"ENSMUSG00000100267"	0	0	0	0	0	0	0	0
"ENSMUSG00000099450"	0	0	0	0	0	0	0	0
"ENSMUSG00000100069"	0	0	0	0	0	1	0	0
"ENSMUSG00000096141"	1	4	8	7	60	110	139	131
"ENSMUSG00000092657"	0	0	0	0	0	0	0	0
"ENSMUSG00000026094"	2209	1910	956	1059	461	683	919	942
"ENSMUSG00000102405"	0	0	0	0	0	0	0	0
"ENSMUSG00000042807"	381	324	298	304	207	403	622	657
"ENSMUSG00000098443"	2	0	0	1	0	3	3	2
"ENSMUSG00000087949"	0	0	0	0	0	0	0	0
"ENSMUSG00000102868"	5	0	1	2	1	7	5	9
"ENSMUSG00000094013"	0	1	0	0	0	0	2	0
"ENSMUSG00000025983"	57	52	39	29	33	48	40	68
"ENSMUSG00000041303"	2592	2327	1981	1968	2075	3071	3750	3937
"ENSMUSG00000109809"	0	0	0	0	1	0	0	0
"ENSMUSG00000073678"	305	356	447	414	1818	3261	5610	6257
"ENSMUSG00000104136"	6	8	3	3	26	56	92	126
"ENSMUSG00000101130"	0	0	0	1	1	0	0	3
"ENSMUSG00000052331"	656	750	702	672	707	983	1505	1735
"ENSMUSG00000101674"	6	9	11	13	9	24	24	39
"ENSMUSG00000102503"	8	9	37	15	17	53	58	76
"ENSMUSG00000089245"	0	0	0	1	0	1	0	0
"ENSMUSG00000102642"	14	4	8	2	7	16	30	27
"ENSMUSG00000025982"	23755	21918	18610	17720	16374	24538	34985	34201
"ENSMUSG00000103030"	13	6	7	6	4	2	10	5
"ENSMUSG00000025981"	1269	1207	645	637	596	905	1220	1235
"ENSMUSG00000101122"	43	29	40	25	28	41	26	29
"ENSMUSG00000025980"	65349	57568	32471	31571	12443	19308	19952	20281
"ENSMUSG00000073676"	19281	17367	12516	10587	3851	6397	6730	7301
"ENSMUSG00000100736"	3	0	0	1	0	0	0	0
"ENSMUSG00000089670"	2	6	8	6	3	1	5	7
"ENSMUSG00000025979"	4041	3596	3056	2541	3148	4858	7032	7141
"ENSMUSG00000061863"	15	2	6	4	3	7	12	2
"ENSMUSG00000025978"	151	123	135	132	328	433	812	817
"ENSMUSG00000097649"	4	1	1	2	7	10	14	19
"ENSMUSG00000046994"	2127	1949	1367	1271	556	810	1434	1275
"ENSMUSG00000025977"	12	7	12	5	4	8	16	12
"ENSMUSG00000100215"	20	24	68	44	37	50	80	87
"ENSMUSG00000101945"	0	0	0	0	0	0	0	0
"ENSMUSG00000101085"	0	0	0	0	0	0	0	0
"ENSMUSG00000038349"	73	52	98	98	283	288	690	776
"ENSMUSG00000102145"	36	24	30	24	33	67	61	92
"ENSMUSG00000100309"	0	0	0	0	0	0	0	0
"ENSMUSG00000102831"	0	2	5	0	3	0	0	0
"ENSMUSG00000099950"	0	0	0	0	0	0	4	0
"ENSMUSG00000102491"	0	0	0	0	0	0	0	0
"ENSMUSG00000100372"	0	0	0	0	0	0	0	0
"ENSMUSG00000100944"	0	0	0	0	0	0	0	0
"ENSMUSG00000101332"	0	0	0	0	0	0	0	0
"ENSMUSG00000045336"	0	0	0	0	1	3	0	0
"ENSMUSG00000038331"	4	9	51	84	107	189	316	343
"ENSMUSG00000087022"	3	3	3	6	13	30	101	101
"ENSMUSG00000104310"	0	2	0	0	1	0	0	0
"ENSMUSG00000094128"	0	0	0	0	0	0	0	0
"ENSMUSG00000099945"	0	0	0	0	0	0	0	0
"ENSMUSG00000101429"	0	0	0	0	0	0	0	0
"ENSMUSG00000101129"	0	0	3	3	0	1	0	2
"ENSMUSG00000097519"	184	174	121	100	77	110	183	173
"ENSMUSG00000038323"	1244	1173	955	791	440	673	1121	1180
"ENSMUSG00000048495"	768	676	533	515	346	520	677	715
"ENSMUSG00000025971"	1489	1245	987	881	628	851	1249	1271
"ENSMUSG00000077776"	0	0	0	0	0	0	0	0
"ENSMUSG00000088353"	0	0	0	0	0	0	0	0
"ENSMUSG00000101826"	0	0	0	0	0	0	0	0
"ENSMUSG00000102685"	0	0	0	0	0	0	0	0
"ENSMUSG00000101151"	0	0	0	0	0	0	0	0
"ENSMUSG00000038305"	847	734	661	619	822	1100	1984	2367
"ENSMUSG00000091283"	0	0	0	0	0	1	1	2
"ENSMUSG00000054770"	574	544	439	395	613	819	1607	1736
"ENSMUSG00000026039"	1311	1182	773	827	872	1365	1880	1783
"ENSMUSG00000063558"	20	10	14	4	8	13	12	14
"ENSMUSG00000064294"	0	10	0	0	4	6	18	12
"ENSMUSG00000089275"	0	0	0	0	0	0	0	0
"ENSMUSG00000038242"	162	141	154	178	0	4	0	2
"ENSMUSG00000089822"	0	2	0	0	0	0	0	0
"ENSMUSG00000079554"	1	2	4	1	5	1	22	17
